,UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
10,sun,@sunshineavenue8,2019-01-02T13:34:03.000Z,short ratio of $OSK is 1.73 at 2018-12-14 http://sunshineavenue.com/stock/OSK/ $FSS 0.90 $CAT 1.46 $TEX 5.71 $NAV 4.38,short ratio of $OSK is 1.73 at 2018-12-14 http://sunshineavenue.com/stock/OSK/ $FSS 0.90 $CAT 1.46 $TEX 5.71 $NAV 4.38,,,,,[],https://twitter.com/sunshineavenue8/status/1080457192694784001
11,The Trading Analyst,@Trading_Analyst,2019-01-02T22:29:54.000Z,[VIDEO] How To Tell If These Stocks Will Bounce Or Head Lower $AAPL $NFLX $TSLA $GOOGL $NKE $CAT $TXN -click link >> https://thetradinganalyst.com/stock-market-crash-now-bouncing-options-trading-strategies/…,[VIDEO] How To Tell If These Stocks Will Bounce Or Head Lower $AAPL $NFLX $TSLA $GOOGL $NKE $CAT $TXN -click link >> https://thetradinganalyst.com/stock-market-crash-now-bouncing-options-trading-strategies/…,,,,,['https://pbs.twimg.com/media/Dv8IvHRW0AEubiw?format=jpg&name=small'],https://twitter.com/Trading_Analyst/status/1080592044769316864
12,Nick,@realNick1st,2019-01-03T13:35:09.000Z,"#BREAKING U.S. adds 271,000 jobs in Private Sector in December beating expectations of 178,000 $AAPL $GS $BRK $BLK $JPM $C $BAC $MS $BX $PHK $RY $BCS $WMT $TRP $CVX $BP $XOM $FB $AMZN $GOOGL $MSFT $NFLX $NVDA $HD $CAT $BA $XLK $VIX #ThursdayThoughts #JobsReport #WallStreet #NYC","#BREAKING U.S. adds 271,000 jobs in Private Sector in December beating expectations of 178,000 $AAPL $GS $BRK $BLK $JPM $C $BAC $MS $BX $PHK $RY $BCS $WMT $TRP $CVX $BP $XOM $FB $AMZN $GOOGL $MSFT $NFLX $NVDA $HD $CAT $BA $XLK $VIX #ThursdayThoughts #JobsReport #WallStreet #NYC",,,,,[],https://twitter.com/realNick1st/status/1080819859104116737
13,Nick,@realNick1st,2019-01-03T15:43:05.000Z,Apple stock $AAPL tanks getting very close to dropping by 10% $BRK $BLK $GS $JPM $C $MS $BAC $RY $BMO $RY $CAT $BA $BX $PHK $CS $UBS $XLF $XLK $VIX #stocks #WallStreet #NYC #BREAKING,Apple stock $AAPL tanks getting very close to dropping by 10% $BRK $BLK $GS $JPM $C $MS $BAC $RY $BMO $RY $CAT $BA $BX $PHK $CS $UBS $XLF $XLK $VIX #stocks #WallStreet #NYC #BREAKING,,,,,[],https://twitter.com/realNick1st/status/1080852051607863302
14,Human rights,@Stockoption_Edu,2019-01-03T18:55:13.000Z,$cat  Jan 135 calls getting sold and  wkly 121 puts active #optonsflow http://stockoptionstutorials.com,$cat  Jan 135 calls getting sold and  wkly 121 puts active #optonsflow http://stockoptionstutorials.com,,,,,[],https://twitter.com/Stockoption_Edu/status/1080900404366454788
15,Chameleon,@MarketChmln,2019-01-02T22:38:08.000Z,$CAT #CaterpillarInc. declines in after hours trading. See vwap price action. https://marketchameleon.com/Overview/CAT/VwapTable/AfterHours?ref=ext_post_tw/…,$CAT #CaterpillarInc. declines in after hours trading. See vwap price action. https://marketchameleon.com/Overview/CAT/VwapTable/AfterHours?ref=ext_post_tw/…,🦎,,,,['https://pbs.twimg.com/media/Dv8Knu3WwAAB9nP?format=jpg&name=small'],https://twitter.com/MarketChmln/status/1080594115409137665
16,stockbard,@stockbard,2019-01-01T22:15:12.000Z,"$HE $ACE $MS $ICE $AT $A $CAT
$EFF $MY $CAT
$CRY $ONE $ACRE","$HE $ACE $MS $ICE $AT $A $CAT
$EFF $MY $CAT
$CRY $ONE $ACRE",,,,,[],https://twitter.com/stockbard/status/1080225955984130048
17,Breaking Options,@breakingoptions,2019-01-02T19:14:22.000Z,$CAT $DE look heavy here and never participated in the rally,"$CAT $DE look heavy here and never participated in the rally
2",,,,2,[],https://twitter.com/breakingoptions/status/1080542835072516098
18,Ivan,@gb_ne6ev,2019-01-02T13:40:19.000Z,"Scorecard for the markets in 2018 https://seekingalpha.com/news/3419837?source=ansh… $MRK, $PFE, $MSFT, $NKE, $V, $AMD, $ABMD, $FTNT, $AAP, $TRIP, $WDAY, $LULU, $ORLY, $NFLX, $GS, $IBM, $DWDP, $CAT, $MMM, $COTY, $MHK, $LB, $GE, $PRGO, $WDC, $JD, $KHC, $WYNN, $LBTYA","Scorecard for the markets in 2018 https://seekingalpha.com/news/3419837?source=ansh… $MRK, $PFE, $MSFT, $NKE, $V, $AMD, $ABMD, $FTNT, $AAP, $TRIP, $WDAY, $LULU, $ORLY, $NFLX, $GS, $IBM, $DWDP, $CAT, $MMM, $COTY, $MHK, $LB, $GE, $PRGO, $WDC, $JD, $KHC, $WYNN, $LBTYA
seekingalpha.com
Scorecard for the markets in 2018 (NYSE:MRK)
U.S. Indices For the year, the Dow fell 5.6%, the S&P 500 dropped 6.2% and the Nasdaq Composite shed 3.9%, marking the worst annual performance for all three indices since 2008.",,,,,['https://pbs.twimg.com/card_img/1500261442888609794/RU36R6cw?format=png&name=240x240'],https://twitter.com/gb_ne6ev/status/1080458772462608384
19,The Lincolnian,@ThisLincolnian,2019-01-02T23:35:54.000Z,Investors Buy Caterpillar $CAT on Weakness http://thelincolnianonline.com/?p=2601076,Investors Buy Caterpillar $CAT on Weakness http://thelincolnianonline.com/?p=2601076,,,,,[],https://twitter.com/ThisLincolnian/status/1080608655643500544
20,Moonstats.com,@moonstatscom,2019-01-03T03:00:07.000Z,BlockCAT $CAT change 24h: +181.546%  Check live price & charts on http://Moonstats.com/cat  $CAT = $0.1178 #BlockCAT,BlockCAT $CAT change 24h: +181.546%  Check live price & charts on http://Moonstats.com/cat  $CAT = $0.1178 #BlockCAT,🚀 🚀 🚀 🚀,,,,[],https://twitter.com/moonstatscom/status/1080660046596501504
21,JustTradingHoy,@JustTradingHoy,2019-01-03T18:28:08.000Z,Have to watch $CAT & $BA  These two should release statements as to their QTRs.  Do they deserve getting ball&chained to $AAPL? Watching,Have to watch $CAT & $BA  These two should release statements as to their QTRs.  Do they deserve getting ball&chained to $AAPL? Watching,,,,,[],https://twitter.com/JustTradingHoy/status/1080893588693811200
22,Communist Stock Analysis,@communiststocks,2019-01-01T03:01:16.000Z,"Caterpillar - $CAT

 QUOTE
$CAT was UP  on Mon Dec 31
Closed at 127.07 USD for a 1.16% gain from previous close
  

 ANALYSIS
Caterpillar should be nationalized
☭ ☭ ☭","Caterpillar - $CAT

 QUOTE
$CAT was UP  on Mon Dec 31
Closed at 127.07 USD for a 1.16% gain from previous close
  

 ANALYSIS
Caterpillar should be nationalized
☭ ☭ ☭",💰 ⬆ 📈 📈 📈 📊,,,,[],https://twitter.com/communiststocks/status/1079935559466917888
23,PlungeProtectionTeam,@gamesblazer06,2019-01-02T21:42:49.000Z,Just like $CAT was a dog...the $AAPL is rotten...but they say the “consumer has never been stronger.” Cut up their Cards & the reality ain’t what they say.,"Just like $CAT was a dog...the $AAPL is rotten...but they say the “consumer has never been stronger.” Cut up their Cards & the reality ain’t what they say.
3",,,,3,[],https://twitter.com/gamesblazer06/status/1080580195457818624
24,PeterLekousesJr,@pjl001,2019-01-02T00:51:09.000Z,"Merck, Pfizer top Dow 2018 standings; Goldman Sachs slides to the bottom https://seekingalpha.com/news/3419832?source=ansh… $MRK, $PFE,  $VZ, $KO, $MCD, $DIS, $INTC, $PG, $AXP, $WMT, $WBA, $AAPL, $JNJ, $JPM, $HD, $TRV, $CVX, $UTX, $XOM, $MMM, $CAT, $DWDP, $IBM
 Great Dividend Stock BUY PFE!","Merck, Pfizer top Dow 2018 standings; Goldman Sachs slides to the bottom https://seekingalpha.com/news/3419832?source=ansh… $MRK, $PFE,  $VZ, $KO, $MCD, $DIS, $INTC, $PG, $AXP, $WMT, $WBA, $AAPL, $JNJ, $JPM, $HD, $TRV, $CVX, $UTX, $XOM, $MMM, $CAT, $DWDP, $IBM
 Great Dividend Stock BUY PFE!
seekingalpha.com
Merck, Pfizer top Dow 2018 standings; Goldman Sachs slides to the bottom (NYSE:MRK)
Merck (NYSE:MRK) and Pfizer (NYSE:PFE) finish as the year's top gainers on the Dow Jones Industrial Average, as 14 of the 30 stocks in the index end in the green vs.",,,,,['https://pbs.twimg.com/card_img/1500261442888609794/RU36R6cw?format=png&name=240x240'],https://twitter.com/pjl001/status/1080265204263456770
25,グラスホッパー@仮想通貨トレンド,グラスホッパー@仮想通貨トレンド,2019-01-03T12:34:57.000Z,"percent change7d (descending order)
$XSD 3406.24%
$MERO 1094.85%
$BET 680.2%
$BC 401.68%
$ARGUS 374.18%
$SUPER 297.09%
$CCCX 226.61%
$ELS 225.16%
$CJ 207.12%
$MRQ 207.03%
$HNDC 197.97%
$ZEUS 195.25%
$EUC 183.87%
$MORE 175.97%
$BSTY 159.97%
$CAT 154.9%
$BIT 145.68%
$ALTX 140.36%","percent change7d (descending order)
$XSD 3406.24%
$MERO 1094.85%
$BET 680.2%
$BC 401.68%
$ARGUS 374.18%
$SUPER 297.09%
$CCCX 226.61%
$ELS 225.16%
$CJ 207.12%
$MRQ 207.03%
$HNDC 197.97%
$ZEUS 195.25%
$EUC 183.87%
$MORE 175.97%
$BSTY 159.97%
$CAT 154.9%
$BIT 145.68%
$ALTX 140.36%",,,,,[],https://twitter.com/GrassHopperCoin/status/1080804709475045376
26,REurope,@reurope_stock,2019-01-01T16:31:07.000Z,Is there a Bearish outlook for Caterpillar Inc. $CAT this week? https://reurope.com/2019/01/01/is-there-a-bearish-outlook-for-caterpillar-inc-nysecat-this-week/…,Is there a Bearish outlook for Caterpillar Inc. $CAT this week? https://reurope.com/2019/01/01/is-there-a-bearish-outlook-for-caterpillar-inc-nysecat-this-week/…,,,,,[],https://twitter.com/reurope_stock/status/1080139366066999297
27,Dr. Duru,@DrDuru,2019-01-03T13:27:35.000Z,Fighting Start for Stocks Gets Apple Pie in the #Yen  http://dld.bz/hkFbe $SPY $QQQ $AAPL $AUDJPY #T2108 #AT40 $CAT $GS $TSLA $XRT #forex,Fighting Start for Stocks Gets Apple Pie in the #Yen  http://dld.bz/hkFbe $SPY $QQQ $AAPL $AUDJPY #T2108 #AT40 $CAT $GS $TSLA $XRT #forex,,,,,[],https://twitter.com/DrDuru/status/1080817953526956032
28,Money Making Articles Hot Stuff,@mmahotstuff1,2019-01-02T11:52:48.000Z,Main Street Research LLC Has Trimmed Its Stake in Caterpillar INC $CAT by $8.71 Million - https://mmahotstuff.com/2019/01/02/main-street-research-llc-has-trimmed-its-stake-in-caterpillar-inc-cat-by-8-71-million.html…,Main Street Research LLC Has Trimmed Its Stake in Caterpillar INC $CAT by $8.71 Million - https://mmahotstuff.com/2019/01/02/main-street-research-llc-has-trimmed-its-stake-in-caterpillar-inc-cat-by-8-71-million.html…,,,,,[],https://twitter.com/mmahotstuff1/status/1080431711740219397
29,Human rights,@Stockoption_Edu,2019-01-03T20:00:48.000Z,$AAPL $cat $fb puts options paying today as they failed at intraday top resistance(check earlier posts) ! $STUDY http://stockoptionstutorials.com,$AAPL $cat $fb puts options paying today as they failed at intraday top resistance(check earlier posts) ! $STUDY http://stockoptionstutorials.com,,,,,[],https://twitter.com/Stockoption_Edu/status/1080916908482940930
30,each 1 tweet 1,@each1tweet1,2019-01-02T16:14:32.000Z,"Claim FREE Stratis for watching videos – current returns: 0.2715 $STRAT daily

https://earncrypto.com/earn-free-stratis/?r=91976&CBB…

$WA $CDT $NYAN $BNT $BRAT $CASINO $DBG $HMP $FAIR $OMNI $GTC $CAT $G3N $XHI $ASAFE2 $XBL $1ST $GBX $KURT $DRT $XRA $CRTM $BTA $ICON","Claim FREE Stratis for watching videos – current returns: 0.2715 $STRAT daily

https://earncrypto.com/earn-free-stratis/?r=91976&CBB…

$WA $CDT $NYAN $BNT $BRAT $CASINO $DBG $HMP $FAIR $OMNI $GTC $CAT $G3N $XHI $ASAFE2 $XBL $1ST $GBX $KURT $DRT $XRA $CRTM $BTA $ICON
earncrypto.com
Earn Free Stratis
Earn free Stratis by playing games, completing offers, watching videos, referring friends, and more! Get started earning unlimited STRAT.",,,,,['https://pbs.twimg.com/card_img/1500933592087683084/aJVuyY-J?format=png&name=120x120'],https://twitter.com/each1tweet1/status/1080497579064991744
31,each 1 tweet 1,@each1tweet1,2019-01-03T02:44:24.000Z,"Claim FREE Clam for watching videos – current returns: 0.1596 $CLAM daily

https://earncrypto.com/earn-free-clams/?r=91976&JCR…

$INF $FUNK $HYP $TAJ $REP $PURA $BNT $JIN $GVT $EREAL $SONG $CAT $UR $CPN $XMR $ADZ $SPHR $CASH $YOYOW $ANTI $RNS $ITNS $SOJ $MBRS","Claim FREE Clam for watching videos – current returns: 0.1596 $CLAM daily

https://earncrypto.com/earn-free-clams/?r=91976&JCR…

$INF $FUNK $HYP $TAJ $REP $PURA $BNT $JIN $GVT $EREAL $SONG $CAT $UR $CPN $XMR $ADZ $SPHR $CASH $YOYOW $ANTI $RNS $ITNS $SOJ $MBRS
earncrypto.com
Earn Free CLAMs
Earn free CLAMs by playing games, completing offers, watching videos, referring friends, and more! Get started earning unlimited CLAM.",,,,,['https://pbs.twimg.com/card_img/1498919925267800068/hwLG-otS?format=png&name=240x240'],https://twitter.com/each1tweet1/status/1080656093385240576
32,Zambo,@ailliwre,2019-01-02T21:53:00.000Z,$CAT down on AAPL news ,"$CAT down on AAPL news 
1",🤔,,,1,[],https://twitter.com/ailliwre/status/1080582756843864064
33,Top Stock Alerts,@TopStockAlerts1,2019-01-02T19:00:28.000Z,"Bull/Bear Outlook for 2019: 

$AAPL $CSCO $CVX $KO $NKE $GS $UNH $MCD $DIS $MSFT $INTC $V $CAT $XOM $HD $DIA $BA $WMT","Bull/Bear Outlook for 2019: 

$AAPL $CSCO $CVX $KO $NKE $GS $UNH $MCD $DIS $MSFT $INTC $V $CAT $XOM $HD $DIA $BA $WMT
247wallst.com
Bull/Bear Outlook for 2019: How All 30 Dow Stocks Could Take the Market Up to 28,000
See why preliminary 2019 consensus-based forecasting has offered up a likely target of 28,000 on the Dow Jones industrial average in 2019.",,,,,['https://pbs.twimg.com/card_img/1501904790942625796/9wYYvV0U?format=jpg&name=small'],https://twitter.com/TopStockAlerts1/status/1080539340550406144
34,VBC2,@WebVenture1,2019-01-03T18:19:38.000Z,"@smartertrader
 Joined you on the $AMZN $BA $CAT puts this morning, did well on $BA & $AMZN. Holding $CAT for tomorrow, if we rip and they go to zero I'm okay with that, have calls in other names. Thanks.","@smartertrader
 Joined you on the $AMZN $BA $CAT puts this morning, did well on $BA & $AMZN. Holding $CAT for tomorrow, if we rip and they go to zero I'm okay with that, have calls in other names. Thanks.
1",,,1,,[],https://twitter.com/WebVenture1/status/1080891449024094208
35,Shannan Siemens,@ShannanSiemens,2019-01-03T15:50:22.000Z,"The Dow (-640) right now a little more than 1 hour into 2019's 2nd trading day.

Here are the biggest laggards at the moment.
$AAPL (-10%)
$INTC (-4%)
$CAT (-4%)

THE Art Cashin joining now 
@SquawkStreet
.","The Dow (-640) right now a little more than 1 hour into 2019's 2nd trading day.

Here are the biggest laggards at the moment.
$AAPL (-10%)
$INTC (-4%)
$CAT (-4%)

THE Art Cashin joining now 
@SquawkStreet
.",,,,,[],https://twitter.com/ShannanSiemens/status/1080853885454114822
36,Obi,@aaaamhim,2019-01-01T00:11:57.000Z,"Check out $NSPX Dr. Santosh Kesari, a recipient of the first annual Glioblastoma Multiforme Heroes Awards.
https://curetoday.com/cure-tv/santosh-kesari-on-thinking-outside-the-box-in-gbm-research…
$TOPS $OHGI $SHLD $EDU $NBEV $TLRY $CGC $PLAG $NCTY $RGLS $TTNP $HMNY $CASA $CAT $MCD $MMM $RY $AAXJ $SYF $ISRG $MACK $TAOP $KSU $CREG $EBAY $BABA $s","Check out $NSPX Dr. Santosh Kesari, a recipient of the first annual Glioblastoma Multiforme Heroes Awards.
https://curetoday.com/cure-tv/santosh-kesari-on-thinking-outside-the-box-in-gbm-research…
$TOPS $OHGI $SHLD $EDU $NBEV $TLRY $CGC $PLAG $NCTY $RGLS $TTNP $HMNY $CASA $CAT $MCD $MMM $RY $AAXJ $SYF $ISRG $MACK $TAOP $KSU $CREG $EBAY $BABA $s
curetoday.com
Santosh Kesari on Thinking Outside the Box in GBM Research
Santosh Kesari discusses the need to think outside the box when conducting research in glioblastoma multiforme (GBM).
1
2",,,1,2,['https://pbs.twimg.com/card_img/1501369555196821504/YjKqKujc?format=jpg&name=240x240'],https://twitter.com/aaaamhim/status/1079892949205282816
37,Tmac,@TimmyMcCarthy,2019-01-03T19:21:42.000Z,"Replying to 
@EnergyCredit1","Replying to 
@EnergyCredit1
What if it’s mostly an Apple issue? $SBUX should be down big with the news of China weakness. $CAT too. Might just be the product and price point of the iPhone in China and everywhere else.
1",,1,,,[],https://twitter.com/TimmyMcCarthy/status/1080907068423487488
38,Volatile Options,@VolatileOptions,2019-01-01T00:57:51.000Z,No $CAT calls this time.,"No $CAT calls this time.
1",,,,1,[],https://twitter.com/VolatileOptions/status/1079904501874769921
39,Ticker Report,@TickerReport,2019-01-01T07:55:12.000Z,Caterpillar $CAT Downgraded by Zacks Investment Research to Sell http://tickerreport.com/?p=4051109,Caterpillar $CAT Downgraded by Zacks Investment Research to Sell http://tickerreport.com/?p=4051109,,,,,[],https://twitter.com/TickerReport/status/1080009532850487297
40,Clark Joseph Kent,@JorelLaraKalel,2019-01-02T17:45:38.000Z,How the $DIA can hit 28k in 2019 http://bit.ly/2Tql2bi $AAPL $BA $CAT $CVX $CSCO $KO $XOM $GS $HD $INTC $MCD $MSFT $NKE $UNH $V $DIS $WMT,"How the $DIA can hit 28k in 2019 http://bit.ly/2Tql2bi $AAPL $BA $CAT $CVX $CSCO $KO $XOM $GS $HD $INTC $MCD $MSFT $NKE $UNH $V $DIS $WMT
247wallst.com
Bull/Bear Outlook for 2019: How All 30 Dow Stocks Could Take the Market Up to 28,000
See why preliminary 2019 consensus-based forecasting has offered up a likely target of 28,000 on the Dow Jones industrial average in 2019.",,,,,['https://pbs.twimg.com/card_img/1501904790942625796/9wYYvV0U?format=jpg&name=small'],https://twitter.com/JorelLaraKalel/status/1080520506246348801
41,Make Black Swans Great AGAIN,@RuniteDragon,2019-01-03T04:20:45.000Z,"Apple confirms investors' fear as their revenue falls. Watch video:

https://youtu.be/igYSt4Fz8-Q

$GBT $AAPL $BA $NVDA $AMZN $PFE $GILD $CELG $LMT $RTN $CRSP $AUPH $FGEN $amd $ostk $jd $mu $lrcx $spx $spy $djia $snap $sq $srpt $HMNY $BRK.B $BLK $BMY $CCL $CAT $CVX $CSCO $KO $CCI $DE","Apple confirms investors' fear as their revenue falls. Watch video:

https://youtu.be/igYSt4Fz8-Q

$GBT $AAPL $BA $NVDA $AMZN $PFE $GILD $CELG $LMT $RTN $CRSP $AUPH $FGEN $amd $ostk $jd $mu $lrcx $spx $spy $djia $snap $sq $srpt $HMNY $BRK.B $BLK $BMY $CCL $CAT $CVX $CSCO $KO $CCI $DE
youtube.com
Apple slashes Q1 2019 revenue guidance as China's demand crawls
On 1/2/,19, Apple (AAPL) released jaw-dropping news after hours on reduced Q1 2019 revenue guidance. This specific quarter refers to Apple's holiday season (...
1",🧊 🧨 🐳 ❄,1,,,['https://pbs.twimg.com/card_img/1501356304320794629/PxvpbeS_?format=jpg&name=240x240'],https://twitter.com/RuniteDragon/status/1080680339175952386
42,bake mcbride,@ITRADEVOL,2019-01-02T13:25:18.000Z,"How to Find Stock Trading Patterns Around Earnings https://youtu.be/IGZ5aFJYLps via 
@YouTube
 $nflx $mu $aapl $atvi $cat $prla$mrt $cara $fb $sir","How to Find Stock Trading Patterns Around Earnings https://youtu.be/IGZ5aFJYLps via 
@YouTube
 $nflx $mu $aapl $atvi $cat $prla$mrt $cara $fb $sir
youtube.com
How to Find Stock Trading Patterns Around Earnings - Options Education
We show you how to easily find patterns in stock price movements before, during, and after each earnings release.The screener used in this video is available...",,,,,['https://pbs.twimg.com/card_img/1501208224380473354/c-r1jNEC?format=jpg&name=240x240'],https://twitter.com/ITRADEVOL/status/1080454991360466945
43,JustTradingHoy,@JustTradingHoy,2019-01-03T18:35:40.000Z,"@holoveho
 possible. IMO will see other China plays issue statements $BA $CAT $CMI $UTX if they show is Apple specific market gets a bounce","@holoveho
 possible. IMO will see other China plays issue statements $BA $CAT $CMI $UTX if they show is Apple specific market gets a bounce",😼,,,,[],https://twitter.com/JustTradingHoy/status/1080895484741455872
44,Breaking Options,@breakingoptions,2019-01-03T14:08:29.000Z,"Morning Watch  $AVGO 243.35 big FL, $DE will open right on 50d sma, $CAT same as $DE, $MA 50 ema  trade with use live 
@SpartanTrading
 @MommasOptions
  https://spartantrading.com/register/webinar-education-registration-instructor-tepdon-brian/…","Morning Watch  $AVGO 243.35 big FL, $DE will open right on 50d sma, $CAT same as $DE, $MA 50 ema  trade with use live 
@SpartanTrading
 @MommasOptions
  https://spartantrading.com/register/webinar-education-registration-instructor-tepdon-brian/…
1",,,,1,[],https://twitter.com/breakingoptions/status/1080828244729962497
45,PlungeProtectionTeam,@gamesblazer06,2019-01-02T04:44:55.000Z,"Replying to 
@gamesblazer06
 @GS_CapSF
  and 2 others","Replying to 
@gamesblazer06
 @GS_CapSF
  and 2 others
Global Growth peaked with $CAT machine orders in January 2018... now become clear a year later as China risk got crushed in 2018...now China PMIs in contraction... $FDX recent comments “global growth is past peak” only confirms... $TLT $XLF
1",,,,1,[],https://twitter.com/gamesblazer06/status/1080324031641841664
46,KenRose,@KenRose62243801,2019-01-03T15:29:12.000Z,"Replying to 
@thirdgenwidget","Replying to 
@thirdgenwidget
I’m not arguing on china stealing IP etc.  Or that action was needed. But I know $cat sold a lot of equipment to China for example. And how virtually all our manufacturing is dependent on them 

Like I said I hope that you are right. I feel like Dan Nathan lol
1",,1,,,[],https://twitter.com/KenRose62243801/status/1080848559522508802
47,Clark Joseph Kent,@JorelLaraKalel,2019-01-02T23:20:45.000Z,"Replying to 
@xpertss97_jeff","Replying to 
@xpertss97_jeff
Dow futures down over 300 points and Nasdaq futures down 147 points due to $AAPL Q1 warning. Stocks like $CAT also down on China-related weakness.",,,,,[],https://twitter.com/JorelLaraKalel/status/1080604843213901824
48,The Lincolnian,@ThisLincolnian,2019-01-03T10:29:56.000Z,Caterpillar $CAT Downgraded by Zacks Investment Research to Sell http://thelincolnianonline.com/?p=2601921,Caterpillar $CAT Downgraded by Zacks Investment Research to Sell http://thelincolnianonline.com/?p=2601921,,,,,[],https://twitter.com/ThisLincolnian/status/1080773247518560257
