,UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
10,Prudent Biotech,@PrudentBiotech,2018-01-02T15:01:17.000Z,"Biotech Bonanza: Biotech Stocks To Keep Shining In 2018
https://buff.ly/2DNWpx9
$qqq $spy $dia $iwm $ibb $xbi $xlv $vrtx $gild $pfe $mrk $juno $blue $exas $celg $exel $dvax $jnj $nvs $sage $nktr $alny $zgnx $sppi $arna $insm $gbt $loxo $espr $mrtx $abeo $clls $alny $incy","Biotech Bonanza: Biotech Stocks To Keep Shining In 2018
https://buff.ly/2DNWpx9
$qqq $spy $dia $iwm $ibb $xbi $xlv $vrtx $gild $pfe $mrk $juno $blue $exas $celg $exel $dvax $jnj $nvs $sage $nktr $alny $zgnx $sppi $arna $insm $gbt $loxo $espr $mrtx $abeo $clls $alny $incy
1",,,,1,[],https://twitter.com/PrudentBiotech/status/948207575501295616
11,Danny Hicks,@DHicks7692,2018-01-02T09:06:52.000Z,"I really recommend trying this out for finding good stocks to trade http://bit.ly/2yrkPLi
$MRK $MDT $MD","I really recommend trying this out for finding good stocks to trade http://bit.ly/2yrkPLi
$MRK $MDT $MD",,,,,['https://pbs.twimg.com/media/DShkpEjVoAEmjza?format=jpg&name=small'],https://twitter.com/DHicks7692/status/948118381747634176
12,Finscreener,@Finscreener,2018-01-03T19:57:45.000Z,Top 10 stocks with best dividend yield from Dow Jones 30 $VZ $IBM $PFE $XOM $CVX $MRK $KO $CSCO $PG $GE https://finscreener.com/screener/best-dividend-stocks/dj30…,Top 10 stocks with best dividend yield from Dow Jones 30 $VZ $IBM $PFE $XOM $CVX $MRK $KO $CSCO $PG $GE https://finscreener.com/screener/best-dividend-stocks/dj30…,,,,,['https://pbs.twimg.com/media/DSpDNcUWAAIoI49?format=jpg&name=small'],https://twitter.com/Finscreener/status/948644572229455873
13,Stockdog101,@Stockdog101,2018-01-01T14:42:20.000Z,"$ZFGN Major insider buying gaps the stock up to $5, with a PT of $9. $EYES $TWTR $AAPL $FB $WB $BABA $WUBA $TMUS $TSLA $AMZN $TSLA $ULTA $GPRO $JD $MRK $BMY $AMGN $SNY $BMY $GILD $GOOG $RAD $AMD $QQQ $XIV $X #stocks 
@CNBCFastMoney
 @HalftimeReport
 @CNBCClosingBell
 RT","$ZFGN Major insider buying gaps the stock up to $5, with a PT of $9. $EYES $TWTR $AAPL $FB $WB $BABA $WUBA $TMUS $TSLA $AMZN $TSLA $ULTA $GPRO $JD $MRK $BMY $AMGN $SNY $BMY $GILD $GOOG $RAD $AMD $QQQ $XIV $X #stocks 
@CNBCFastMoney
 @HalftimeReport
 @CNBCClosingBell
 RT",,,,,['https://pbs.twimg.com/media/DSdn1dlUQAE-DGn?format=jpg&name=small'],https://twitter.com/Stockdog101/status/947840419416518657
14,Merck,@Merck,2018-01-03T11:50:35.000Z,Join us for our 4Q & full-year 2017 sales and earnings conference call on Feb. 2nd at 8AM ET: http://bit.ly/2DVOQVe $MRK,"Join us for our 4Q & full-year 2017 sales and earnings conference call on Feb. 2nd at 8AM ET: http://bit.ly/2DVOQVe $MRK
1
2
6",,1,2,6,[],https://twitter.com/Merck/status/948521973226799105
15,sun,@sunshineavenue8,2018-01-02T17:19:01.000Z,$SPHS short ratio on 2017-12-15 is 7.23 http://sunshineavenue.com/stock/SPHS/ $PFE 3.59 $MRTX 1.69 $RPRX 1.25 $MRK 1.70,$SPHS short ratio on 2017-12-15 is 7.23 http://sunshineavenue.com/stock/SPHS/ $PFE 3.59 $MRTX 1.69 $RPRX 1.25 $MRK 1.70,,,,,[],https://twitter.com/sunshineavenue8/status/948242238840111104
16,Deep Dive,@deepxdive,2018-01-01T13:07:19.000Z,"$MRK Merck & Co., Inc. breached its 50 day moving average in a Bearish Manner   MRK-US   January 1, 2018 https://online.capitalcube.com/#!/stock/US/exchange/MRK…","$MRK Merck & Co., Inc. breached its 50 day moving average in a Bearish Manner   MRK-US   January 1, 2018 https://online.capitalcube.com/#!/stock/US/exchange/MRK…",,,,,['https://pbs.twimg.com/media/DSdSFzXXUAEaqsG?format=jpg&name=small'],https://twitter.com/deepxdive/status/947816508629102593
17,Kara Jill Stancell,@kjilly,2018-01-03T14:57:57.000Z,"#Boehringer more than doubles #VC fund with boosted focus, reach #venturecapital #biotech #pharma #biopharma #IO #immunooncology $MRK","#Boehringer more than doubles #VC fund with boosted focus, reach #venturecapital #biotech #pharma #biopharma #IO #immunooncology $MRK
fiercebiotech.com
Boehringer more than doubles VC fund with boosted focus, reach
Boehringer Ingelheim is deepening its venture fund pockets from €100 million to a meatier €250 million ($300 million) as it looks to change up its investment strategy. | Boehringer Ingelheim is...",,,,,['https://pbs.twimg.com/card_img/1500869372029591558/bpM8OOOi?format=jpg&name=small'],https://twitter.com/kjilly/status/948569123486818304
18,StockMarketRevolution,@stckrevolution,2018-01-03T11:56:03.000Z,#stock  #NYSE  $MRK Merck to Hold Fourth-Quarter and Full-Year 2017 Sales and Earnings Conference Call on February 2 – stockmarketrevolution... http://stockmarketrevolution.com/archives/4790,#stock  #NYSE  $MRK Merck to Hold Fourth-Quarter and Full-Year 2017 Sales and Earnings Conference Call on February 2 – stockmarketrevolution... http://stockmarketrevolution.com/archives/4790,,,,,[],https://twitter.com/stckrevolution/status/948523347830366208
19,Merck,@Merck,2018-01-03T21:52:33.000Z,"We're excited to participate in the 36th Annual 
@jpmorgan
 Healthcare Conference: http://bit.ly/2CBpWhD #JPM18 $MRK","We're excited to participate in the 36th Annual 
@jpmorgan
 Healthcare Conference: http://bit.ly/2CBpWhD #JPM18 $MRK
3
3
8",,3,3,8,[],https://twitter.com/Merck/status/948673463878864897
20,kyookine,@kyookine,2018-01-03T03:47:40.000Z,$ABBV $BMY $GSK $IBB $JNJ $MRK $GILD,"$ABBV $BMY $GSK $IBB $JNJ $MRK $GILD
seekingalpha.com
Gilead Might Want To Consider Selling Its HCV Drug Business To China (NASDAQ:GILD)
Gilead shares have underperformed on concerns about declining hepatitis C, or HCV, product sales and fierce competition in the HIV drug business.",,,,,[],https://twitter.com/kyookine/status/948400443561951232
21,James Sikes,@wosaikeneriki,2018-01-02T20:27:45.000Z,"As Merck & Co.  $MRK Share Price Declined, Shareholder Sentinel Asset Management Has Lowered Holding ...","As Merck & Co.  $MRK Share Price Declined, Shareholder Sentinel Asset Management Has Lowered Holding ...",,,,,[],https://twitter.com/wosaikeneriki/status/948289735541346304
22,OLEG EFF,@OLEGEFF,2018-01-02T18:42:20.000Z,U.S. drug approvals highest in 21 years https://seekingalpha.com/news/3320699-u-s-drug-approvals-highest-21-years?source=tweet… $MRK $PFE $BMY $GILD,"U.S. drug approvals highest in 21 years https://seekingalpha.com/news/3320699-u-s-drug-approvals-highest-21-years?source=tweet… $MRK $PFE $BMY $GILD
seekingalpha.com
U.S. drug approvals highest in 21 years (NYSE:MRK)
Reuters reports that the FDA greenlighted 46 new medicines in 2017, the highest tally in 21 years and more than double the total in 2016.2017's total was actually 49 if cell therapies from...",,,,,['https://pbs.twimg.com/card_img/1501782713631600646/FEOQQkOb?format=png&name=240x240'],https://twitter.com/OLEGEFF/status/948263205834457094
23,CRWE News Wire,@crwenewswire,2018-01-03T12:04:28.000Z,Upcoming Key Date for $MRK Shareholders http://crweworld.com/article/news-provided-by-business-wire/202790/merck-to-hold-fourth-quarter-and-full-year-2017-sales-and-earnings-conference-call-on-february-2…,Upcoming Key Date for $MRK Shareholders http://crweworld.com/article/news-provided-by-business-wire/202790/merck-to-hold-fourth-quarter-and-full-year-2017-sales-and-earnings-conference-call-on-february-2…,,,,,[],https://twitter.com/crwenewswire/status/948525466000003073
24,sun,@sunshineavenue8,2018-01-03T16:00:01.000Z,$MGNX short % to float is 1.00% http://sunshineavenue.com/stock/MGNX/ $MRK 0.82% $STML 7.61% $LLY 1.26% $PFE 1.00%,$MGNX short % to float is 1.00% http://sunshineavenue.com/stock/MGNX/ $MRK 0.82% $STML 7.61% $LLY 1.26% $PFE 1.00%,,,,,[],https://twitter.com/sunshineavenue8/status/948584745457381376
25,James Sikes,@wosaikeneriki,2018-01-03T13:12:43.000Z,"Merck & Co $MRK Shareholder Asset Advisors Has Trimmed Its Holding by $312,768 as Share Price Declined ...","Merck & Co $MRK Shareholder Asset Advisors Has Trimmed Its Holding by $312,768 as Share Price Declined ...",,,,,[],https://twitter.com/wosaikeneriki/status/948542640701739008
26,DigitalDeath,@itchibahn,2018-01-03T19:12:57.000Z,$MRK added Apr 57.5 Calls. Continuing to accumulate slowly into April 3rd PDUFA priority review.,$MRK added Apr 57.5 Calls. Continuing to accumulate slowly into April 3rd PDUFA priority review.,,,,,[],https://twitter.com/itchibahn/status/948633296870805504
27,DigitalDeath,@itchibahn,2018-01-03T19:19:08.000Z,$MRK has upcoming two PDUFAs and three P3 data due. Institutions own 76% and 11B in cash but huge debt.,$MRK has upcoming two PDUFAs and three P3 data due. Institutions own 76% and 11B in cash but huge debt.,,,,,[],https://twitter.com/itchibahn/status/948634854941429762
28,GM,@melchigr,2018-01-03T16:32:22.000Z,"Core Portfolio: US Equities: Selling $MRK at $56.21; initial long position was implemented back in 2010 at $50, Usd/Cad 1.000, dividend 6.50%.","Core Portfolio: US Equities: Selling $MRK at $56.21; initial long position was implemented back in 2010 at $50, Usd/Cad 1.000, dividend 6.50%.",,,,,[],https://twitter.com/melchigr/status/948592885057966083
29,James Sikes,@wosaikeneriki,2018-01-03T16:54:45.000Z,"First Foundation Advisors Lowered Stake in Merck & Co $MRK by $306,880 http://bzweekly.com/first-foundation-advisors-lowered-stake-in-merck-nautilus-nls-holding-has-upped-by-hcsf-management-llc/…","First Foundation Advisors Lowered Stake in Merck & Co $MRK by $306,880 http://bzweekly.com/first-foundation-advisors-lowered-stake-in-merck-nautilus-nls-holding-has-upped-by-hcsf-management-llc/…",,,,,[],https://twitter.com/wosaikeneriki/status/948598516611510273
30,DigitalDeath,@itchibahn,2018-01-03T20:45:27.000Z,$OPGN some1 was pumping this at $MRK so here I am.,"$OPGN some1 was pumping this at $MRK so here I am.
1",,1,,,[],https://twitter.com/itchibahn/status/948656576629440514
31,sun,@sunshineavenue8,2018-01-03T11:19:01.000Z,short ratio interest of $ARLZ is 5.33 at 2017-12-15 http://sunshineavenue.com/stock/ARLZ/ $ABBV 3.38 $MRK 1.70 $PFE 3.59 $SNY 1.30,short ratio interest of $ARLZ is 5.33 at 2017-12-15 http://sunshineavenue.com/stock/ARLZ/ $ABBV 3.38 $MRK 1.70 $PFE 3.59 $SNY 1.30,,,,,[],https://twitter.com/sunshineavenue8/status/948514028372025344
32,StockMarketVideo.com,@stockmarketvide,2018-01-03T02:07:48.000Z,Dow Jones Analysis Video - $DJIA $DIA $SDOW  $XOM $GE $GS $MRK $PFE $BMY $VZ https://stockmarketvideo.com/dow-jones-video/… #stockmarket #stocks #trading #DowJones,"Dow Jones Analysis Video - $DJIA $DIA $SDOW  $XOM $GE $GS $MRK $PFE $BMY $VZ https://stockmarketvideo.com/dow-jones-video/… #stockmarket #stocks #trading #DowJones
stockmarketvideo.com
Watch Dow Jones DJIA Analysis Video
Get Expert Analysis for the Dow Jones Industrial Index DJIA Now! This video provides easy-to-follow technical analysis that entails forecasted strategies, trends, market direction and patterns. Click...",,,,,['https://pbs.twimg.com/card_img/1501208336292888581/T09Aanhh?format=jpg&name=360x360'],https://twitter.com/stockmarketvide/status/948375311959363584
33,laraB,@laraB68506192,2018-01-02T14:21:40.000Z,Merck's Keytruda OK'd in Japan for treatment-resistant bladder cancer $MRK,"Merck's Keytruda OK'd in Japan for treatment-resistant bladder cancer $MRK
seekingalpha.com
Merck's Keytruda OK'd in Japan for treatment-resistant bladder cancer (NYSE:MRK)
The Japanese Ministry of Health, Labor and Welfare approves Merck's (NYSE:MRK) KEYTRUDA (pembrolizumab) for the treatment of patients with radically unresectable urothelial carcinoma...",,,,,['https://pbs.twimg.com/card_img/1501782713631600646/FEOQQkOb?format=png&name=240x240'],https://twitter.com/laraB68506192/status/948197605703634945
34,"Sam Shrivastava, BS, MS, HI-Cancer Research HMS.",@shrivastava_sam,2018-01-02T17:09:47.000Z,IDO in classic immunology texts is described as condusive to rapid consumption of tryptophan. Starving T cells and becoming anergic. Let’s see clinical data $MRK $INCY,"IDO in classic immunology texts is described as condusive to rapid consumption of tryptophan. Starving T cells and becoming anergic. Let’s see clinical data $MRK $INCY
1",,,,1,[],https://twitter.com/shrivastava_sam/status/948239912133890048
35,Gregory Bent,@gregorybent,2018-01-02T13:24:04.000Z,"Good News - in the U.S. drug approvals hit a 21-year high in 2017, with 46 novel medicines winning a green light, more than double the previous year !  $PPH $PFE $JNJ $MRK $LLY $GSK","Good News - in the U.S. drug approvals hit a 21-year high in 2017, with 46 novel medicines winning a green light, more than double the previous year !  $PPH $PFE $JNJ $MRK $LLY $GSK",,,,,[],https://twitter.com/gregorybent/status/948183111111794688
36,Stockboard Media Inc,@stockboardinc,2018-01-03T21:50:14.000Z,$MRK Merck to Participate at the 36th Annual J.P. Morgan Healthcare Conference... - http://sbml.co/f0e291b3,$MRK Merck to Participate at the 36th Annual J.P. Morgan Healthcare Conference... - http://sbml.co/f0e291b3,,,,,[],https://twitter.com/stockboardinc/status/948672879327096834
37,Ticker Report,@TickerReport,2018-01-01T10:33:14.000Z,"Merck & Co., Inc. $MRK Shares Bought by Conning Inc. http://ift.tt/2DFCj8v","Merck & Co., Inc. $MRK Shares Bought by Conning Inc. http://ift.tt/2DFCj8v",,,,,[],https://twitter.com/TickerReport/status/947777729042239489
38,Ticker Report,@TickerReport,2018-01-02T11:10:21.000Z,"Accredited Investors Inc. Has $609,000 Holdings in Merck & Co., Inc. $MRK http://ift.tt/2CbzeMZ","Accredited Investors Inc. Has $609,000 Holdings in Merck & Co., Inc. $MRK http://ift.tt/2CbzeMZ",,,,,[],https://twitter.com/TickerReport/status/948149458117844993
39,shortvolumes,@shortvolumes,2018-01-01T13:26:01.000Z,Short volume percent for $AGEN on 2017-12-29 is 60%. http://shortvolumes.com/?t=AGEN $JNJ 40% $BMY 29% $MRK 29% $GSK 19%,Short volume percent for $AGEN on 2017-12-29 is 60%. http://shortvolumes.com/?t=AGEN $JNJ 40% $BMY 29% $MRK 29% $GSK 19%,,,,,[],https://twitter.com/shortvolumes/status/947821214856368128
40,Daily Political,@dailypoliticaln,2018-01-01T10:33:18.000Z,"E&G Advisors LP Acquires 2,200 Shares of Merck & Co., Inc. $MRK http://ift.tt/2CsNVhY","E&G Advisors LP Acquires 2,200 Shares of Merck & Co., Inc. $MRK http://ift.tt/2CsNVhY",,,,,[],https://twitter.com/dailypoliticaln/status/947777746985476096
41,Watchlist News,@WatchlistN,2018-01-02T11:09:11.000Z,"Sippican Capital Advisors Purchases 3,289 Shares of Merck & Co., Inc. $MRK http://ift.tt/2A4YItx","Sippican Capital Advisors Purchases 3,289 Shares of Merck & Co., Inc. $MRK http://ift.tt/2A4YItx",,,,,[],https://twitter.com/WatchlistN/status/948149167016247296
42,Daily Political,@dailypoliticaln,2018-01-02T11:08:17.000Z,"Merck & Co., Inc. $MRK Shares Sold by Westpac Banking Corp http://ift.tt/2lH2apf","Merck & Co., Inc. $MRK Shares Sold by Westpac Banking Corp http://ift.tt/2lH2apf",,,,,[],https://twitter.com/dailypoliticaln/status/948148937046839296
43,shortvolumes,@shortvolumes,2018-01-02T22:26:02.000Z,2017-12-29 Short sell volume percent for $MNKD is 61%. http://shortvolumes.com/?t=MNKD $PFE 51% $MRK 29% $ARDM 41% $ALBO 54%,2017-12-29 Short sell volume percent for $MNKD is 61%. http://shortvolumes.com/?t=MNKD $PFE 51% $MRK 29% $ARDM 41% $ALBO 54%,,,,,[],https://twitter.com/shortvolumes/status/948319501136822273
44,ValueTrades,@StockTradePicks,2018-01-03T05:32:43.000Z,MUST READ: Our top pick ended 2017 at a 52 week high and flew over 60% on Tuesday: http://nasdaqnewsreports.blogspot.com/2017/12/a-cannabis-and-blockchain-story-iii.html… $F $DE $EEM $CIM $AKS $NEE $EEP $LQD $ARLP $HACK $MRK $DD $QCP $BUD $UGAZ $IRBT $LB $MORL $EWJ $RSO,MUST READ: Our top pick ended 2017 at a 52 week high and flew over 60% on Tuesday: http://nasdaqnewsreports.blogspot.com/2017/12/a-cannabis-and-blockchain-story-iii.html… $F $DE $EEM $CIM $AKS $NEE $EEP $LQD $ARLP $HACK $MRK $DD $QCP $BUD $UGAZ $IRBT $LB $MORL $EWJ $RSO,,,,,[],https://twitter.com/StockTradePicks/status/948426877823168512
45,Stockboard Media Inc,@stockboardinc,2018-01-03T11:50:21.000Z,$MRK Merck to Hold Fourth-Quarter and Full-Year 2017 Sales and Earnings Conference Call on February 2... - http://sbml.co/690e12ad,$MRK Merck to Hold Fourth-Quarter and Full-Year 2017 Sales and Earnings Conference Call on February 2... - http://sbml.co/690e12ad,,,,,[],https://twitter.com/stockboardinc/status/948521911562227712
46,Stockboard Media Inc,@stockboardinc,2018-01-02T12:05:48.000Z,$MRK Merck’s KEYTRUDA® (pembrolizumab) Approved in Japan for Use in the Treatment of Patients with Uro... - http://sbml.co/66c34af4,$MRK Merck’s KEYTRUDA® (pembrolizumab) Approved in Japan for Use in the Treatment of Patients with Uro... - http://sbml.co/66c34af4,,,,,[],https://twitter.com/stockboardinc/status/948163414018445312
47,MarketBeat,@MarketBeatCom,2018-01-02T00:51:08.000Z,"Merck & Co., Inc. $MRK Receives Average Rating of “Hold” from Brokerages http://ift.tt/2zZcb6c #acn","Merck & Co., Inc. $MRK Receives Average Rating of “Hold” from Brokerages http://ift.tt/2zZcb6c #acn",,,,,[],https://twitter.com/MarketBeatCom/status/947993626616967168
48,Hermosa,@HermosaHigh,2018-01-01T13:51:17.000Z,"RT 
@CharlesNance415
: #Never stop #believing in #yourself. http://bit.ly/2q5Kk4H #ChangeTheWorld #YouCanDoIt $cvx $mrk $cmcsa $txn $wmt #FridayFeeling #CES2018 #CES2019","RT 
@CharlesNance415
: #Never stop #believing in #yourself. http://bit.ly/2q5Kk4H #ChangeTheWorld #YouCanDoIt $cvx $mrk $cmcsa $txn $wmt #FridayFeeling #CES2018 #CES2019",,,,,[],https://twitter.com/HermosaHigh/status/947827571630198785
49,Market Realist,@MarketRealist,2018-01-03T05:05:39.000Z,Johnson &amp; Johnson’s Valuation in December 2017 http://marketrealist.com/?p=2519641 $JNJ $MRK $BMY $PFE,"Johnson &amp; Johnson’s Valuation in December 2017 http://marketrealist.com/?p=2519641 $JNJ $MRK $BMY $PFE
1",,,,1,[],https://twitter.com/MarketRealist/status/948420065627725825
50,MarketBeat,@MarketBeatCom,2018-01-02T11:06:09.000Z,"Capital Advantage Inc. Grows Stake in Merck & Co., Inc. $MRK http://ift.tt/2A5rGcM","Capital Advantage Inc. Grows Stake in Merck & Co., Inc. $MRK http://ift.tt/2A5rGcM",,,,,[],https://twitter.com/MarketBeatCom/status/948148401300008960
51,Briefing.com,@Briefingcom,2018-01-02T14:02:57.000Z,"$MRK: Merck announces that KEYTRUDA has been approved by the Japanese Ministry of Health, Labor and Welfare for the... http://bit.ly/2lFgUpc","$MRK: Merck announces that KEYTRUDA has been approved by the Japanese Ministry of Health, Labor and Welfare for the... http://bit.ly/2lFgUpc",,,,,[],https://twitter.com/Briefingcom/status/948192893851787264
52,Odi Bruckman,@odibro,2018-01-02T12:03:27.000Z,$MRK KEYTRUDA® Approved in Japan for Use in the Treatment of Patients with Urothelial Carcinoma That is Unresectable with Radical Surgery Who Have Progressed Following Cancer Chemotherapy https://businesswire.com/news/home/20180102005293/en/Merck%E2%80%99s-KEYTRUDA%C2%AE-pembrolizumab-Approved-Japan-Treatment-Patients…,$MRK KEYTRUDA® Approved in Japan for Use in the Treatment of Patients with Urothelial Carcinoma That is Unresectable with Radical Surgery Who Have Progressed Following Cancer Chemotherapy https://businesswire.com/news/home/20180102005293/en/Merck%E2%80%99s-KEYTRUDA%C2%AE-pembrolizumab-Approved-Japan-Treatment-Patients…,,,,,[],https://twitter.com/odibro/status/948162821874954240
53,Mariano Pazzaglia,@MendoBro26,2018-01-03T07:01:04.000Z,"Replying to 
@TheTruthseekerB
, 
@JasonHolman5
 and 
@AmelFl","Replying to 
@TheTruthseekerB
, 
@JasonHolman5
 and 
@AmelFl
Who gonna purchase $AKAO?... $PFE or $MRK or do we see a Japanese buyer?
2
1",🎲 🎲 🎲,2,,1,[],https://twitter.com/MendoBro26/status/948449114416533505
54,Barron's,@barronsonline,2018-01-03T14:58:47.000Z,"@Corning
’s Prospects Look Bright http://on.barrons.com/2Cq6qkT $GLW $VZ $PFE $MRK $AAPL 
@corninggorilla","@Corning
’s Prospects Look Bright http://on.barrons.com/2Cq6qkT $GLW $VZ $PFE $MRK $AAPL 
@corninggorilla
barrons.com
Corning Shares Could Gain More Than 25%
The glass-making behemoth is finding new markets and launching new products.",,,,,[],https://twitter.com/barronsonline/status/948569334040838151
55,ValueTrades,@StockTradePicks,2018-01-02T13:37:44.000Z,MUST READ: This stock ended 2017 at a 52 week high and is set to soar in 2018: http://nasdaqnewsreports.blogspot.com/2017/12/a-cannabis-and-blockchain-story-iii.html… $F $DE $EEM $CIM $AKS $NEE $EEP $LQD $ARLP $HACK $MRK $DD $QCP $BUD $UGAZ $IRBT $LB $MORL $EWJ $RSO,MUST READ: This stock ended 2017 at a 52 week high and is set to soar in 2018: http://nasdaqnewsreports.blogspot.com/2017/12/a-cannabis-and-blockchain-story-iii.html… $F $DE $EEM $CIM $AKS $NEE $EEP $LQD $ARLP $HACK $MRK $DD $QCP $BUD $UGAZ $IRBT $LB $MORL $EWJ $RSO,,,,,[],https://twitter.com/StockTradePicks/status/948186550990381056
56,Dakota Financial,@dakotafinancial,2018-01-02T11:02:58.000Z,"Capital Advantage Inc. Grows Stake in Merck & Co., Inc. $MRK http://ift.tt/2A5rGcM","Capital Advantage Inc. Grows Stake in Merck & Co., Inc. $MRK http://ift.tt/2A5rGcM",,,,,[],https://twitter.com/dakotafinancial/status/948147599848206336
