,UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
10,stock trader,@pickoftheday1,2017-01-02T19:11:50.000Z,$ASTI has a very impressive manufacturing facility in Colorado #solarenergy #investing #stockmarket $FSLR $JASO $SPWR $CAFD $LMT $KTOS $BA,"$ASTI has a very impressive manufacturing facility in Colorado #solarenergy #investing #stockmarket $FSLR $JASO $SPWR $CAFD $LMT $KTOS $BA
1",,,,1,[],https://twitter.com/pickoftheday1/status/815999057600585728
11,Clark Joseph Kent,@JorelLaraKalel,2017-01-01T19:27:12.000Z,"Boeing, Disney And These 3 Stocks Are Best Positioned For Dow 20,000 $BA $DIS $MCD $UTX $VZ http://bit.ly/2iTGPpo","Boeing, Disney And These 3 Stocks Are Best Positioned For Dow 20,000 $BA $DIS $MCD $UTX $VZ http://bit.ly/2iTGPpo
youtube.com
Sing Movie McDonald's Happy Meal Toys December 2016! All 7 Toys
McDonald's has 7 Happy Meal Toys from the Sing Movie. The Sing Movie by Illumination Entertainment is released December 21, 2016. The Happy Meal toys are ava...
1",,,,1,['https://pbs.twimg.com/card_img/1501490113330970628/eag9A6kn?format=jpg&name=240x240'],https://twitter.com/JorelLaraKalel/status/815640534719074304
12,WLST.com,@wlstcom,2017-01-01T17:28:48.000Z,Now You Can Order a Rocket Launch Online --  The Motley Fool #stocks #usmf-industrials $BA http://fool.com/investing/2017/01/01/now-you-can-order-a-rocket-launch-online.aspx…,Now You Can Order a Rocket Launch Online --  The Motley Fool #stocks #usmf-industrials $BA http://fool.com/investing/2017/01/01/now-you-can-order-a-rocket-launch-online.aspx…,,,,,['https://pbs.twimg.com/media/C1GhpZhXAAUj5Rz?format=jpg&name=small'],https://twitter.com/wlstcom/status/815610741701169152
13,SpeculatingStocks: Public Companies Raise Funds!,@specstockscom,2017-01-03T21:48:25.000Z,"Get your say in on $BA at SpeculatingStocks, the discovery engine. http://speculatingstocks.com/pulse/stock/BA #stocks http://dlvr.it/N1vNmh","Get your say in on $BA at SpeculatingStocks, the discovery engine. http://speculatingstocks.com/pulse/stock/BA #stocks http://dlvr.it/N1vNmh",,,,,['https://pbs.twimg.com/media/C1RwPpnUkAAm8bT?format=jpg&name=small'],https://twitter.com/specstockscom/status/816400848834048000
14,Trader Dave,@DNev47,2017-01-02T15:13:27.000Z,Donald Trump's War On War http://seekingalpha.com/article/4033770-donald-trumps-war-war?source=tweet… $BA $LMT $NOC $RTN,Donald Trump's War On War http://seekingalpha.com/article/4033770-donald-trumps-war-war?source=tweet… $BA $LMT $NOC $RTN,,,,,[],https://twitter.com/DNev47/status/815939066340528128
15,Walker,@jewalker_nuke,2017-01-03T21:10:02.000Z,"Sold all $GOOGL and 55% of $NVDA on today's peak. Pending exit of $FB. Holding $AMZN, $GM, $CELG, $CVX, $BA, $AMD and other positions.","Sold all $GOOGL and 55% of $NVDA on today's peak. Pending exit of $FB. Holding $AMZN, $GM, $CELG, $CVX, $BA, $AMD and other positions.
1",,,1,,[],https://twitter.com/jewalker_nuke/status/816391189553246208
16,StockMarket With SK,@TradeWithSK,2017-01-03T16:12:22.000Z,Boeing $BA .. Heavy heavy accumulation going on.. This guy can explode in near future,"Boeing $BA .. Heavy heavy accumulation going on.. This guy can explode in near future
1
1",,,1,1,[],https://twitter.com/TradeWithSK/status/816316282949791745
17,WLST.com,@wlstcom,2017-01-01T15:33:48.000Z,Trump Tweets Against Lockheeds F-35: Here Are the Facts --  The Motley Fool #stocks $BA http://fool.com/investing/2017/01/01/trump-tweets-against-lockheeds-f-35-here-are-the-f.aspx…,Trump Tweets Against Lockheeds F-35: Here Are the Facts --  The Motley Fool #stocks $BA http://fool.com/investing/2017/01/01/trump-tweets-against-lockheeds-f-35-here-are-the-f.aspx…,,,,,['https://pbs.twimg.com/media/C1GHUtAWgAAWQ63?format=jpg&name=small'],https://twitter.com/wlstcom/status/815581799309078528
18,Quantcha Trade Ideas,@QuantchaIdeas,2017-01-03T18:11:48.000Z,52-Week High Alert: Trading today’s movement in BOEING $BA http://ideas.quantcha.com/2017/01/03/52-week-high-alert-trading-todays-movement-in-boeing-ba-2/…,52-Week High Alert: Trading today’s movement in BOEING $BA http://ideas.quantcha.com/2017/01/03/52-week-high-alert-trading-todays-movement-in-boeing-ba-2/…,,,,,['https://pbs.twimg.com/media/C1Q-qsPUcAADbec?format=png&name=small'],https://twitter.com/QuantchaIdeas/status/816346338443071488
19,Robert Nemeth,@lookinup4him,2017-01-03T22:10:46.000Z,Our long thoughts for today were $ENDP $BG $NTRS $CBI $AKRX $BA $WFT $AKLS so will pay close attention tomorrow for continuation.,Our long thoughts for today were $ENDP $BG $NTRS $CBI $AKRX $BA $WFT $AKLS so will pay close attention tomorrow for continuation.,,,,,[],https://twitter.com/lookinup4him/status/816406473668444160
20,Market News Algo,@MarketNewsAlgo,2017-01-02T14:58:06.000Z,Here’s The List Price Of All Boeing’s Commercial Airplanes http://industrial.newsmovingmarkets.com/2017/01/heres-list-price-of-all-boeings.html… $BA,"Here’s The List Price Of All Boeing’s Commercial Airplanes http://industrial.newsmovingmarkets.com/2017/01/heres-list-price-of-all-boeings.html… $BA
1",,,,1,[],https://twitter.com/MarketNewsAlgo/status/815935202224652288
21,"Matt Weller CFA, CMT",@MWellerFX,2017-01-03T15:06:51.000Z,"""Trump Tweet Risk"" will be a major theme in 2017 https://faradayresearch.com/market-insight/trump-tweet-risk-will-be-a-major-theme-in-2017… $GM $BA $LMT","""Trump Tweet Risk"" will be a major theme in 2017 https://faradayresearch.com/market-insight/trump-tweet-risk-will-be-a-major-theme-in-2017… $GM $BA $LMT
1",,,,1,['https://pbs.twimg.com/media/C1QUVTzWEAAgytS?format=jpg&name=small'],https://twitter.com/MWellerFX/status/816299791613366273
22,moneycoach,@moneycoach08,2017-01-02T19:11:50.000Z,$ASTI has a very impressive manufacturing facility in Colorado #solarenergy #investing #stockmarket $FSLR $JASO $SPWR $CAFD $LMT $KTOS $BA,"$ASTI has a very impressive manufacturing facility in Colorado #solarenergy #investing #stockmarket $FSLR $JASO $SPWR $CAFD $LMT $KTOS $BA
1
2",,,1,2,[],https://twitter.com/moneycoach08/status/815999057588027392
23,Markas B Koke,@MarkasBKoke,2017-01-03T14:26:44.000Z,Wondering how many employees @ $GM $BA #Carrier etc.still think the #racist administration is going 2 make #America even tolerable.#Really?,Wondering how many employees @ $GM $BA #Carrier etc.still think the #racist administration is going 2 make #America even tolerable.#Really?,,,,,[],https://twitter.com/MarkasBKoke/status/816289698389729280
24,freedom_rider,@Paul_revere1868,2017-01-01T22:18:17.000Z,"themotleyfool #Boeing Unveils Amazing, Slightly Terrifying New #ElectromagneticPulseWeapon #stocks $BA, $RTN, $LMT http://fool.com/investing/general/2015/05/24/boeing-unveils-electromagnetic-pulse-weapon.aspx…","themotleyfool #Boeing Unveils Amazing, Slightly Terrifying New #ElectromagneticPulseWeapon #stocks $BA, $RTN, $LMT http://fool.com/investing/general/2015/05/24/boeing-unveils-electromagnetic-pulse-weapon.aspx…",,,,,[],https://twitter.com/Paul_revere1868/status/815683590780555265
25,Defense News,@defense_sector,2017-01-03T13:55:11.000Z,#BAESystems #ESystems rolls out first Armored Multi-Purpose Vehicle (AMPV). Read more: http://owler.us/ab1XcV $BA,#BAESystems #ESystems rolls out first Armored Multi-Purpose Vehicle (AMPV). Read more: http://owler.us/ab1XcV $BA,,,,,[],https://twitter.com/defense_sector/status/816281757506891776
26,Defense News,@defense_sector,2017-01-03T16:58:22.000Z,#BAESystems Peek behind scenes at E's world class training centre. Read more: http://owler.us/ab1YbI $BA,#BAESystems Peek behind scenes at E's world class training centre. Read more: http://owler.us/ab1YbI $BA,,,,,[],https://twitter.com/defense_sector/status/816327859279052800
27,Trader Dave,@DNev47,2017-01-01T17:28:47.000Z,"themotleyfool Now You Can Order a Rocket Launch Online #stocks $BA, $LMT, $EADSY http://fool.com/investing/2017/01/01/now-you-can-order-a-rocket-launch-online.aspx…","themotleyfool Now You Can Order a Rocket Launch Online #stocks $BA, $LMT, $EADSY http://fool.com/investing/2017/01/01/now-you-can-order-a-rocket-launch-online.aspx…",,,,,[],https://twitter.com/DNev47/status/815610735183220736
28,Market Org,@MarketOrg,2017-01-03T14:53:49.000Z,Delta Air Lines Has Finally Canceled Its Boeing Dreamliner Order http://industrial.newsmovingmarkets.com/2017/01/delta-air-lines-has-finally-canceled.html… $BA #Boeing,Delta Air Lines Has Finally Canceled Its Boeing Dreamliner Order http://industrial.newsmovingmarkets.com/2017/01/delta-air-lines-has-finally-canceled.html… $BA #Boeing,,,,,[],https://twitter.com/MarketOrg/status/816296511692820480
29,Market Org,@MarketOrg,2017-01-03T23:29:06.000Z,'Dogs Of The Dow' Candidates For 2017 Include New Breeds Like Boeing And Cisco http://industrial.newsmovingmarkets.com/2017/01/dogs-of-dow-candidates-for-2017-include.html… $BA #Boeing,'Dogs Of The Dow' Candidates For 2017 Include New Breeds Like Boeing And Cisco http://industrial.newsmovingmarkets.com/2017/01/dogs-of-dow-candidates-for-2017-include.html… $BA #Boeing,,,,,[],https://twitter.com/MarketOrg/status/816426190584119296
30,Defense News,@defense_sector,2017-01-03T11:48:27.000Z,#BAESystems Puglia Engineering Buys San Francisco Ship Repair Business of E's US Arm. Read more: http://owler.us/ab1WyV $BA,#BAESystems Puglia Engineering Buys San Francisco Ship Repair Business of E's US Arm. Read more: http://owler.us/ab1WyV $BA,,,,,[],https://twitter.com/defense_sector/status/816249863406919681
31,Lost in Tweets,@dellakwal,2017-01-03T12:13:33.000Z,2017 the stock MKT is open for business $QQQ $SQQQ  $FEYE $PANW $TZA $SPY . $AAPL $CSCO $INTC $BA $YUM $AMZN,"2017 the stock MKT is open for business $QQQ $SQQQ  $FEYE $PANW $TZA $SPY . $AAPL $CSCO $INTC $BA $YUM $AMZN
1
1",,,1,1,[],https://twitter.com/dellakwal/status/816256178896437248
32,Aerospace News,@_aerospace,2017-01-03T23:04:35.000Z,"#Boeing and SpaceX win four more NASA orders for space taxis, with one big 'if'. Read more: http://owler.us/ab11vG $BA","#Boeing and SpaceX win four more NASA orders for space taxis, with one big 'if'. Read more: http://owler.us/ab11vG $BA",,,,,[],https://twitter.com/_aerospace/status/816420017994485760
33,Faraday Research,@FaradayResearch,2017-01-03T15:07:06.000Z,"""Trump Tweet Risk"" will be a major theme in 2017 https://faradayresearch.com/market-insight/trump-tweet-risk-will-be-a-major-theme-in-2017… $GM $BA $LMT","""Trump Tweet Risk"" will be a major theme in 2017 https://faradayresearch.com/market-insight/trump-tweet-risk-will-be-a-major-theme-in-2017… $GM $BA $LMT",,,,,['https://pbs.twimg.com/media/C1QUZA-XUAIS8RE?format=jpg&name=small'],https://twitter.com/FaradayResearch/status/816299855232507908
34,Market Org,@MarketOrg,2017-01-02T14:58:30.000Z,Here’s The List Price Of All Boeing’s Commercial Airplanes http://industrial.newsmovingmarkets.com/2017/01/heres-list-price-of-all-boeings.html… $BA #Boeing,Here’s The List Price Of All Boeing’s Commercial Airplanes http://industrial.newsmovingmarkets.com/2017/01/heres-list-price-of-all-boeings.html… $BA #Boeing,,,,,[],https://twitter.com/MarketOrg/status/815935304104378368
35,Trader Dave,@DNev47,2017-01-01T15:33:46.000Z,"themotleyfool Trump Tweets Against Lockheed's F-35: Here Are the Facts #stocks $BA, $LMT","themotleyfool Trump Tweets Against Lockheed's F-35: Here Are the Facts #stocks $BA, $LMT
fool.com
Trump Tweets Against Lockheed's F-35: Here Are the Facts @themotleyfool #stocks $BA $LMT
On the surface, President-elect Trump's tweet saying F-18 = F-35 makes little sense. But what if we read between the 140-character lines?
1",,,,1,[],https://twitter.com/DNev47/status/815581792887603205
36,moneycoach,@moneycoach08,2017-01-02T16:18:00.000Z,"$ASTI The ""solar sail"" is a form of propulsion that uses the #photons of light to push the sail. http://thesultansofswingtrading.com/2016/12/asti-selected-by-japan-aerospace.html… $TSLA $BA $LMT $GE","$ASTI The ""solar sail"" is a form of propulsion that uses the #photons of light to push the sail. http://thesultansofswingtrading.com/2016/12/asti-selected-by-japan-aerospace.html… $TSLA $BA $LMT $GE",,,,,[],https://twitter.com/moneycoach08/status/815955311106412545
37,cliff ping,@cliffping,2017-01-02T15:41:46.000Z,"Pentagon Hates Textron's Scorpion -- But Loves This Aircraft #stocks $BA, $TXT","Pentagon Hates Textron's Scorpion -- But Loves This Aircraft #stocks $BA, $TXT
fool.com
Pentagon Hates Textron's Scorpion -- But Loves This Aircraft @themotleyfool #stocks $TXT $BA
Marine Corps has big plans for upgrading the V-22 Osprey.",,,,,[],https://twitter.com/cliffping/status/815946193167675392
38,24/7 Wall St.,@247WallSt,2017-01-03T14:46:50.000Z,$BA $CAT $CSCO are in the 2017 Dogs of the Dow for massive dividends,"$BA $CAT $CSCO are in the 2017 Dogs of the Dow for massive dividends
247wallst.com
Meet the 2017 Dogs of the Dow: Massive Dividends and Expected Upside
One strategy that has been quite common as investors rebalance and make changes each year is the Dogs of the Dow. Meet the 2017 Dogs of the Dow!",,,,,['https://pbs.twimg.com/card_img/1501753375704162310/aDuMgMqH?format=jpg&name=small'],https://twitter.com/247WallSt/status/816294754258448386
39,Market News Algo,@MarketNewsAlgo,2017-01-03T14:53:40.000Z,Delta Air Lines Has Finally Canceled Its Boeing Dreamliner Order http://industrial.newsmovingmarkets.com/2017/01/delta-air-lines-has-finally-canceled.html… $BA,Delta Air Lines Has Finally Canceled Its Boeing Dreamliner Order http://industrial.newsmovingmarkets.com/2017/01/delta-air-lines-has-finally-canceled.html… $BA,,,,,[],https://twitter.com/MarketNewsAlgo/status/816296476162818053
40,Watchlist News,@WatchlistN,2017-01-03T16:46:35.000Z,"Adams Diversified Equity Fund Inc. Has $26,623,000 Position in Boeing Company $The $BA http://zpr.io/PqKRY","Adams Diversified Equity Fund Inc. Has $26,623,000 Position in Boeing Company $The $BA http://zpr.io/PqKRY",,,,,[],https://twitter.com/WatchlistN/status/816324891574210560
41,Market News Algo,@MarketNewsAlgo,2017-01-03T23:28:28.000Z,'Dogs Of The Dow' Candidates For 2017 Include New Breeds Like Boeing And Cisco http://industrial.newsmovingmarkets.com/2017/01/dogs-of-dow-candidates-for-2017-include.html… $BA,'Dogs Of The Dow' Candidates For 2017 Include New Breeds Like Boeing And Cisco http://industrial.newsmovingmarkets.com/2017/01/dogs-of-dow-candidates-for-2017-include.html… $BA,,,,,[],https://twitter.com/MarketNewsAlgo/status/816426030827192321
42,Watchlist News,@WatchlistN,2017-01-03T22:26:01.000Z,"Sheaff Brock Investment Advisors LLC Has $7,708,000 Position in Boeing Company $The $BA http://zpr.io/PquDw","Sheaff Brock Investment Advisors LLC Has $7,708,000 Position in Boeing Company $The $BA http://zpr.io/PquDw",,,,,[],https://twitter.com/WatchlistN/status/816410311779635200
43,Watchlist News,@WatchlistN,2017-01-03T03:54:37.000Z,"Motco Purchases 3,325 Shares of Boeing Company $The $BA http://zpr.io/PqhCE","Motco Purchases 3,325 Shares of Boeing Company $The $BA http://zpr.io/PqhCE",,,,,[],https://twitter.com/WatchlistN/status/816130622146101248
44,Dividend Yield,@DividendSheet,2017-01-02T15:21:46.000Z,10 Best Dividend Growth Stocks For 2017 - http://long-term-investments.blogspot.com/2016/12/10-best-dividend-growth-stocks-for-2017.html… - $BA $CNI $FAST $MA $MMM $PAYX $PSA $SBUX $UNP $UPS,10 Best Dividend Growth Stocks For 2017 - http://long-term-investments.blogspot.com/2016/12/10-best-dividend-growth-stocks-for-2017.html… - $BA $CNI $FAST $MA $MMM $PAYX $PSA $SBUX $UNP $UPS,,,,,[],https://twitter.com/DividendSheet/status/815941157758836736
45,TalkMarkets,@TalkMarkets,2017-01-01T10:09:03.000Z,Final 2016 Dogs Of The Dow Performance And 2017 Changes $BA $CAT $KO $PFE $PG $WMT https://goo.gl/9Cme6h,Final 2016 Dogs Of The Dow Performance And 2017 Changes $BA $CAT $KO $PFE $PG $WMT https://goo.gl/9Cme6h,,,,,[],https://twitter.com/TalkMarkets/status/815500075556372480
46,WLST.com,@wlstcom,2017-01-02T15:22:33.000Z,Pentagon Hates Textrons Scorpion -- But Loves This Aircraft --  The Motley Fool #stocks $BA http://fool.com/investing/2017/01/02/pentagon-hates-textrons-scorpion-but-loves-this-ai.aspx…,Pentagon Hates Textrons Scorpion -- But Loves This Aircraft --  The Motley Fool #stocks $BA http://fool.com/investing/2017/01/02/pentagon-hates-textrons-scorpion-but-loves-this-ai.aspx…,,,,,['https://pbs.twimg.com/media/C1LOVn3WIAEVVCK?format=jpg&name=small'],https://twitter.com/wlstcom/status/815941355633577984
47,stock trader,@pickoftheday1,2017-01-02T16:18:00.000Z,"$ASTI The ""solar sail"" is a form of propulsion that uses the #photons of light to push the sail. http://thesultansofswingtrading.com/2016/12/asti-selected-by-japan-aerospace.html… $TSLA $BA $LMT $GE","$ASTI The ""solar sail"" is a form of propulsion that uses the #photons of light to push the sail. http://thesultansofswingtrading.com/2016/12/asti-selected-by-japan-aerospace.html… $TSLA $BA $LMT $GE",,,,,[],https://twitter.com/pickoftheday1/status/815955310921846785
48,TalkMarkets Recap,@MarketsRecap,2017-01-01T04:09:05.000Z,Final 2016 Dogs Of The Dow Performance And 2017 Changes $BA $CAT $KO $PFE $PG $WMT https://goo.gl/9Cme6h,Final 2016 Dogs Of The Dow Performance And 2017 Changes $BA $CAT $KO $PFE $PG $WMT https://goo.gl/9Cme6h,,,,,[],https://twitter.com/MarketsRecap/status/815409485007220736
49,Limex,@LimexMe,2017-01-03T14:56:20.000Z,Pentagon Hates Textron's Scorpion — But Loves This Aircraft $BA $TXT http://bit.ly/030117BA1,Pentagon Hates Textron's Scorpion — But Loves This Aircraft $BA $TXT http://bit.ly/030117BA1,,,,,[],https://twitter.com/LimexMe/status/816297148023275520
50,"Greg Harmon, President Dragonfly Capital CMT, CFA",@harmongreg,2017-01-03T15:10:38.000Z,BTC $BA Jan 135 Puts at 13c to release some margin,BTC $BA Jan 135 Puts at 13c to release some margin,,,,,[],https://twitter.com/harmongreg/status/816300743653228548
51,Benzinga,@Benzinga,2017-01-02T18:30:01.000Z,Trump Tweets And Markets Swing http://benzinga.com/z/8843688 $BA $F $LMT $UTX,"Trump Tweets And Markets Swing http://benzinga.com/z/8843688 $BA $F $LMT $UTX
benzinga.com
Trump Tweets And Markets Swing
Even before President-elect Donald Trump has assumed office, he has swayed the markets either way with his notoriously famous tweets. Sometimes considered baseless, he has gone...
1",,,,1,[],https://twitter.com/Benzinga/status/815988534569906176
52,Benzinga,@Benzinga,2017-01-03T19:07:01.000Z,9 Companies W/ $NVDA's Consistency In Delivering Upside To EPS Estimates https://benzinga.com/z/8850013 $AAPL $AXP $BA $EBAY $FB $NFLX $PCLN $CRM,"9 Companies W/ $NVDA's Consistency In Delivering Upside To EPS Estimates https://benzinga.com/z/8850013 $AAPL $AXP $BA $EBAY $FB $NFLX $PCLN $CRM
1
2",,,1,2,[],https://twitter.com/Benzinga/status/816360234264379394
53,Benzinga,@Benzinga,2017-01-03T15:00:01.000Z,"Defense Stocks In 2017 With A 
@realDonaldTrump
 Presidency http://benzinga.com/z/8857171 $BA $LMT $RTN","Defense Stocks In 2017 With A 
@realDonaldTrump
 Presidency http://benzinga.com/z/8857171 $BA $LMT $RTN
2
1",,,2,1,[],https://twitter.com/Benzinga/status/816298073945083905
54,Panny Stocks,@PannyStocks,2017-01-02T16:18:00.000Z,"$ASTI The ""solar sail"" is a form of propulsion that uses the #photons of light to push the sail. http://thesultansofswingtrading.com/2016/12/asti-selected-by-japan-aerospace.html… $TSLA $BA $LMT $GE","$ASTI The ""solar sail"" is a form of propulsion that uses the #photons of light to push the sail. http://thesultansofswingtrading.com/2016/12/asti-selected-by-japan-aerospace.html… $TSLA $BA $LMT $GE",,,,,[],https://twitter.com/PannyStocks/status/815955311391571969
55,SF Education,@SFEducation,2017-01-03T22:19:21.000Z,Trump Tweets Against Lockheed's F-35 - Here Are the Facts: http://bit.ly/030117BA $BA $LMT,"Trump Tweets Against Lockheed's F-35 - Here Are the Facts: http://bit.ly/030117BA $BA $LMT
whotrades.com
Trump Tweets Against Lockheed's F-35: Here Are the Facts
Donald Trump is making waves at the Pentagon — again! By now you've all heard about President-elect Donald Trump and his government-by-tweet initiatives to get Boeing (NYSE: BA) to…
1",,,,1,[],https://twitter.com/SFEducation/status/816408636364886016
56,SF Education,@SFEducation,2017-01-03T22:33:42.000Z,Delta Air Lines Has Finally Canceled Its Boeing Dreamliner Order: http://bit.ly/030117DAL $BA $DAL $EADSY,Delta Air Lines Has Finally Canceled Its Boeing Dreamliner Order: http://bit.ly/030117DAL $BA $DAL $EADSY,,,,,[],https://twitter.com/SFEducation/status/816412246427439104
57,TalkMarkets,@TalkMarkets,2017-01-03T12:09:04.000Z,General Dynamics: Profit From Boosts To Defense Spending $GD Also $BA $LMT $UTX https://goo.gl/iqIUfb,General Dynamics: Profit From Boosts To Defense Spending $GD Also $BA $LMT $UTX https://goo.gl/iqIUfb,,,,,[],https://twitter.com/TalkMarkets/status/816255051555606529
58,StocksPenny101,@StocksPenny101,2017-01-02T16:18:00.000Z,"$ASTI The ""solar sail"" is a form of propulsion that uses the #photons of light to push the sail. http://thesultansofswingtrading.com/2016/12/asti-selected-by-japan-aerospace.html… $TSLA $BA $LMT $GE","$ASTI The ""solar sail"" is a form of propulsion that uses the #photons of light to push the sail. http://thesultansofswingtrading.com/2016/12/asti-selected-by-japan-aerospace.html… $TSLA $BA $LMT $GE",,,,,[],https://twitter.com/StocksPenny101/status/815955310984753152
